date,race,race_id,開催地,bet_type,勝負ランク,推奨券種,購入対象,prediction,result,hit,payout,investment,profit,roi,source,投資判定,本命オッズ,期待値,能力差スコア,レース信頼度スコア,AI信頼度スコア
2026-07-04,小倉02R,202610020302,小倉,三連複,C,ワイド,0,ランスオブラヴ－マルモリキャスター－ロングジーニアス｜ランスオブラヴ－マルモリキャスター－アイルトン｜ランスオブラヴ－マルモリキャスター－パープルウインド｜ランスオブラヴ－アイルトン－ロングジーニアス｜ランスオブラヴ－マルモリキャスター－ニシノトリビュート｜ランスオブラヴ－ロングジーニアス－パープルウインド,4-5-8,0,0,600,-600,0.0,jra,,,,,,
2026-07-04,小倉02R,202610020302,小倉,三連単,C,ワイド,0,ランスオブラヴ－ロングジーニアス－マルモリキャスター,4-8-5,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉03R,202610020303,小倉,本命,C,ワイド,0,シャンドラファール,1着:8,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉03R,202610020303,小倉,ワイド,C,ワイド,1,シャンドラファール－テイエムプレミラン｜シャンドラファール－シャリキモン｜シャンドラファール－ドリームプレミア,8-11 / 8-13 / 11-13,1,900,300,600,300.0,jra,,,,,,
2026-07-04,小倉03R,202610020303,小倉,馬連,C,ワイド,0,シャンドラファール－テイエムプレミラン｜シャンドラファール－シャリキモン,8-11,0,0,200,-200,0.0,jra,,,,,,
2026-07-04,小倉03R,202610020303,小倉,三連複,C,ワイド,0,シャンドラファール－テイエムプレミラン－シャリキモン｜シャンドラファール－テイエムプレミラン－ドリームプレミア｜シャンドラファール－シャリキモン－ドリームプレミア｜シャンドラファール－テイエムプレミラン－カパルア｜シャンドラファール－シャリキモン－カパルア｜シャンドラファール－テイエムプレミラン－サトノトリニティ,8-11-13,1,1220,600,620,203.3,jra,,,,,,
2026-07-04,小倉03R,202610020303,小倉,三連単,C,ワイド,0,シャンドラファール－テイエムプレミラン－カパルア,8-11-13,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉04R,202610020304,小倉,本命,C,ワイド,0,アキノビューティー,1着:6,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉04R,202610020304,小倉,ワイド,C,ワイド,1,アキノビューティー－ダノンロワール｜アキノビューティー－アンティスマ｜アキノビューティー－マーゴットガイア,1-6 / 6-16 / 1-16,0,0,300,-300,0.0,jra,,,,,,
2026-07-04,小倉04R,202610020304,小倉,馬連,C,ワイド,0,アキノビューティー－ダノンロワール｜アキノビューティー－アンティスマ,1-6,0,0,200,-200,0.0,jra,,,,,,
2026-07-04,小倉04R,202610020304,小倉,三連複,C,ワイド,0,アキノビューティー－ダノンロワール－アンティスマ｜アキノビューティー－ダノンロワール－マーゴットガイア｜アキノビューティー－ダノンロワール－セントピュアベース｜アキノビューティー－アンティスマ－マーゴットガイア｜アキノビューティー－ダノンロワール－エンジェルグラース｜アキノビューティー－アンティスマ－セントピュアベース,1-6-16,0,0,600,-600,0.0,jra,,,,,,
2026-07-04,小倉04R,202610020304,小倉,三連単,C,ワイド,0,アキノビューティー－ダノンロワール－アンティスマ,6-1-16,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉06R,202610020306,小倉,本命,C,ワイド,0,ロンバルドシチー,1着:9,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉06R,202610020306,小倉,ワイド,C,ワイド,1,ロンバルドシチー－ピコオーバル｜ロンバルドシチー－ラッキーストーン｜ロンバルドシチー－キングズテイル,2-9 / 9-15 / 2-15,0,0,300,-300,0.0,jra,,,,,,
2026-07-04,小倉06R,202610020306,小倉,馬連,C,ワイド,0,ロンバルドシチー－ピコオーバル｜ロンバルドシチー－ラッキーストーン,2-9,0,0,200,-200,0.0,jra,,,,,,
2026-07-04,小倉06R,202610020306,小倉,三連複,C,ワイド,0,ロンバルドシチー－ピコオーバル－キングズテイル｜ロンバルドシチー－ピコオーバル－ラッキーストーン｜ロンバルドシチー－ピコオーバル－ピエナオルカ｜ロンバルドシチー－キングズテイル－ラッキーストーン｜ロンバルドシチー－ピエナオルカ－ラッキーストーン｜ロンバルドシチー－キングズテイル－ピエナオルカ,2-9-15,0,0,600,-600,0.0,jra,,,,,,
2026-07-04,小倉06R,202610020306,小倉,三連単,C,ワイド,0,ロンバルドシチー－ラッキーストーン－ハギノクリーガー,9-2-15,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉07R,202610020307,小倉,本命,B,ワイド,0,フェブリノ,1着:10,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉07R,202610020307,小倉,ワイド,B,ワイド,1,フェブリノ－ホワイトフレイムス｜フェブリノ－ララディアーブル｜フェブリノ－シンゼンイセ,9-10 / 10-13 / 9-13,0,0,300,-300,0.0,jra,,,,,,
2026-07-04,小倉07R,202610020307,小倉,馬連,B,ワイド,0,フェブリノ－ホワイトフレイムス｜フェブリノ－シンゼンイセ,9-10,0,0,200,-200,0.0,jra,,,,,,
2026-07-04,小倉07R,202610020307,小倉,三連複,B,ワイド,0,フェブリノ－ホワイトフレイムス－ララディアーブル｜フェブリノ－ホワイトフレイムス－シンゼンイセ｜フェブリノ－ホワイトフレイムス－ベンティガオルサ｜フェブリノ－ララディアーブル－シンゼンイセ｜フェブリノ－ララディアーブル－ベンティガオルサ｜フェブリノ－ベンティガオルサ－シンゼンイセ,9-10-13,0,0,600,-600,0.0,jra,,,,,,
2026-07-04,小倉07R,202610020307,小倉,三連単,B,ワイド,0,フェブリノ－シンゼンイセ－ホワイトフレイムス,10-9-13,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉08R,202610020308,小倉,本命,C,ワイド,0,ミヤフロント,1着:8,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉08R,202610020308,小倉,ワイド,C,ワイド,1,ミヤフロント－ブルーマッキンジー｜ミヤフロント－エルル｜ミヤフロント－ベラジオリン,2-8 / 6-8 / 2-6,0,0,300,-300,0.0,jra,,,,,,
2026-07-04,小倉08R,202610020308,小倉,馬連,C,ワイド,1,ミヤフロント－ブルーマッキンジー｜ミヤフロント－エルル,2-8,0,0,200,-200,0.0,jra,,,,,,
2026-07-04,小倉08R,202610020308,小倉,三連複,C,ワイド,0,ミヤフロント－ブルーマッキンジー－エルル｜ミヤフロント－ブルーマッキンジー－ベラジオリン｜ミヤフロント－ブルーマッキンジー－カネコメファミリー｜ミヤフロント－エルル－ベラジオリン｜ミヤフロント－エルル－カネコメファミリー｜ミヤフロント－カネコメファミリー－ベラジオリン,2-6-8,0,0,600,-600,0.0,jra,,,,,,
2026-07-04,小倉08R,202610020308,小倉,三連単,C,ワイド,0,ミヤフロント－ベラジオリン－カネコメファミリー,8-2-6,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉09R,202610020309,小倉,本命,C,ワイド,0,ネフェルアスティ,1着:7,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉09R,202610020309,小倉,ワイド,C,ワイド,1,ネフェルアスティ－スピリットライズ｜ネフェルアスティ－グッドピース｜ネフェルアスティ－ミライハーモニー,7-11 / 5-7 / 5-11,0,0,300,-300,0.0,jra,,,,,,
2026-07-04,小倉09R,202610020309,小倉,馬連,C,ワイド,1,ネフェルアスティ－スピリットライズ｜ネフェルアスティ－グッドピース,7-11,0,0,200,-200,0.0,jra,,,,,,
2026-07-04,小倉09R,202610020309,小倉,三連複,C,ワイド,0,ネフェルアスティ－スピリットライズ－グッドピース｜ネフェルアスティ－スピリットライズ－ミライハーモニー｜ネフェルアスティ－スピリットライズ－フィオラーノ｜ネフェルアスティ－グッドピース－ミライハーモニー｜ネフェルアスティ－スピリットライズ－ラブアイミー,5-7-11,0,0,500,-500,0.0,jra,,,,,,
2026-07-04,小倉09R,202610020309,小倉,三連単,C,ワイド,0,ネフェルアスティ－スピリットライズ－グッドピース,7-11-5,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉10R,202610020310,小倉,本命,C,ワイド,0,セールヴォラン,1着:6,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉10R,202610020310,小倉,ワイド,C,ワイド,1,セールヴォラン－ブルーノート｜セールヴォラン－ゴールデンバランス｜セールヴォラン－リクエイ,6-8 / 4-6 / 4-8,0,0,300,-300,0.0,jra,,,,,,
2026-07-04,小倉10R,202610020310,小倉,馬連,C,ワイド,0,セールヴォラン－ブルーノート｜セールヴォラン－ゴールデンバランス,6-8,0,0,200,-200,0.0,jra,,,,,,
2026-07-04,小倉10R,202610020310,小倉,三連複,C,ワイド,0,セールヴォラン－ブルーノート－ゴールデンバランス｜セールヴォラン－ブルーノート－ザウリ｜セールヴォラン－ブルーノート－リクエイ｜セールヴォラン－ゴールデンバランス－リクエイ｜セールヴォラン－ゴールデンバランス－ザウリ｜セールヴォラン－ザウリ－リクエイ,4-6-8,0,0,600,-600,0.0,jra,,,,,,
2026-07-04,小倉10R,202610020310,小倉,三連単,C,ワイド,0,セールヴォラン－リクエイ－ブルーノート,6-8-4,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉11R,202610020311,小倉,本命,C,ワイド,0,モアリジット,1着:3,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉11R,202610020311,小倉,ワイド,C,ワイド,1,モアリジット－ヴィスマール｜モアリジット－サウンドムーブ｜モアリジット－ネブラディスク,3-4 / 1-3 / 1-4,0,0,300,-300,0.0,jra,,,,,,
2026-07-04,小倉11R,202610020311,小倉,馬連,C,ワイド,0,モアリジット－サウンドムーブ｜モアリジット－ヴィスマール,3-4,0,0,200,-200,0.0,jra,,,,,,
2026-07-04,小倉11R,202610020311,小倉,三連複,C,ワイド,0,モアリジット－ヴィスマール－サウンドムーブ｜モアリジット－ヴィスマール－ネブラディスク｜モアリジット－サウンドムーブ－ネブラディスク｜モアリジット－ヴィスマール－アラタマフェーヴル｜モアリジット－サウンドムーブ－アラタマフェーヴル｜モアリジット－ネブラディスク－アラタマフェーヴル,1-3-4,0,0,600,-600,0.0,jra,,,,,,
2026-07-04,小倉11R,202610020311,小倉,三連単,C,ワイド,0,モアリジット－サウンドムーブ－ナヴォーナ,3-4-1,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉12R,202610020312,小倉,本命,C,ワイド,0,ジャンヌローサ,1着:6,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉12R,202610020312,小倉,ワイド,C,ワイド,1,ジャンヌローサ－ムーンリットアイル｜ジャンヌローサ－ペンテリコン｜ジャンヌローサ－ミトノリン,1-6 / 6-7 / 1-7,0,0,300,-300,0.0,jra,,,,,,
2026-07-04,小倉12R,202610020312,小倉,馬連,C,ワイド,1,ジャンヌローサ－ムーンリットアイル,1-6,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,小倉12R,202610020312,小倉,三連複,C,ワイド,0,ジャンヌローサ－ムーンリットアイル－ペンテリコン｜ジャンヌローサ－ムーンリットアイル－ミトノリン｜ジャンヌローサ－ムーンリットアイル－アカウフリューゲル｜ジャンヌローサ－ムーンリットアイル－ユメシバイ｜ジャンヌローサ－ムーンリットアイル－ラブカムーン,1-6-7,0,0,500,-500,0.0,jra,,,,,,
2026-07-04,小倉12R,202610020312,小倉,三連単,C,ワイド,0,ジャンヌローサ－ムーンリットアイル－ミトノリン,6-1-7,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島01R,202603020301,福島,本命,C,ワイド,0,コスモハナミズキ,1着:1,1,1780,100,1680,1780.0,jra,,,,,,
2026-07-04,福島01R,202603020301,福島,ワイド,C,ワイド,1,コスモハナミズキ－ウィンターブリーズ｜コスモハナミズキ－エムアイブレイズ｜ウィンターブリーズ－エムアイブレイズ,1-3 / 1-5 / 3-5,1,190,300,-110,63.3,jra,,,,,,
2026-07-04,福島01R,202603020301,福島,馬連,C,ワイド,0,コスモハナミズキ－ウィンターブリーズ｜コスモハナミズキ－エムアイブレイズ,1-3,1,590,200,390,295.0,jra,,,,,,
2026-07-04,福島01R,202603020301,福島,三連複,C,ワイド,0,コスモハナミズキ－ウィンターブリーズ－エムアイブレイズ｜コスモハナミズキ－ウィンターブリーズ－シーズザチャンス｜コスモハナミズキ－エムアイブレイズ－シーズザチャンス｜ウィンターブリーズ－エムアイブレイズ－シーズザチャンス｜コスモハナミズキ－ウィンターブリーズ－ニューロファイター｜コスモハナミズキ－エムアイブレイズ－ニューロファイター,1-3-5,0,0,600,-600,0.0,jra,,,,,,
2026-07-04,福島01R,202603020301,福島,三連単,C,ワイド,0,コスモハナミズキ－エムアイブレイズ－シーズザチャンス,1-3-5,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島02R,202603020302,福島,本命,C,ワイド,0,ファランギーナ,1着:2,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島02R,202603020302,福島,ワイド,C,ワイド,1,ファランギーナ－ドナディクオーレ｜ファランギーナ－アイスアイスベイビ｜ドナディクオーレ－アイスアイスベイビ,2-7 / 1-2 / 1-7,0,0,300,-300,0.0,jra,,,,,,
2026-07-04,福島02R,202603020302,福島,馬連,C,ワイド,0,ファランギーナ－ドナディクオーレ｜ドナディクオーレ－アイスアイスベイビ,2-7,0,0,200,-200,0.0,jra,,,,,,
2026-07-04,福島02R,202603020302,福島,三連複,C,ワイド,0,ファランギーナ－ドナディクオーレ－アイスアイスベイビ｜ファランギーナ－ドナディクオーレ－ベルトラッキ｜ファランギーナ－アイスアイスベイビ－ベルトラッキ｜ドナディクオーレ－アイスアイスベイビ－ベルトラッキ｜ファランギーナ－ドナディクオーレ－ミサダメキメル｜ファランギーナ－ドナディクオーレ－クライングナウ,1-2-7,0,0,600,-600,0.0,jra,,,,,,
2026-07-04,福島02R,202603020302,福島,三連単,C,ワイド,0,ファランギーナ－ドナディクオーレ－ミサダメキメル,2-7-1,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島03R,202603020303,福島,本命,C,ワイド,0,イントゥザウインド,1着:9,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島03R,202603020303,福島,ワイド,C,ワイド,1,イントゥザウインド－キタノドンカルロ｜イントゥザウインド－ワンダーブリッツ｜イントゥザウインド－パワポケグッド,8-9 / 9-12 / 8-12,1,150,300,-150,50.0,jra,,,,,,
2026-07-04,福島03R,202603020303,福島,馬連,C,ワイド,1,イントゥザウインド－キタノドンカルロ｜イントゥザウインド－ワンダーブリッツ,8-9,0,0,200,-200,0.0,jra,,,,,,
2026-07-04,福島03R,202603020303,福島,三連複,C,ワイド,0,イントゥザウインド－キタノドンカルロ－ワンダーブリッツ｜イントゥザウインド－キタノドンカルロ－パワポケグッド｜イントゥザウインド－ワンダーブリッツ－パワポケグッド｜イントゥザウインド－キタノドンカルロ－セイクリッドシチー｜イントゥザウインド－ワンダーブリッツ－セイクリッドシチー｜イントゥザウインド－キタノドンカルロ－ショウナンタヅナ,8-9-12,0,0,600,-600,0.0,jra,,,,,,
2026-07-04,福島03R,202603020303,福島,三連単,C,ワイド,0,イントゥザウインド－パワポケグッド－セイクリッドシチー,9-8-12,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島04R,202603020304,福島,本命,C,ワイド,0,リーデレクオーレ,1着:9,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島04R,202603020304,福島,ワイド,C,ワイド,1,リーデレクオーレ－アーリマックス｜リーデレクオーレ－ナディア｜リーデレクオーレ－グレイシエーション,9-16 / 9-12 / 12-16,1,270,300,-30,90.0,jra,,,,,,
2026-07-04,福島04R,202603020304,福島,馬連,C,ワイド,1,リーデレクオーレ－アーリマックス｜リーデレクオーレ－ナディア,9-16,0,0,200,-200,0.0,jra,,,,,,
2026-07-04,福島04R,202603020304,福島,三連複,C,ワイド,0,リーデレクオーレ－アーリマックス－ナディア｜リーデレクオーレ－アーリマックス－グレイシエーション｜リーデレクオーレ－アーリマックス－ラウンドヒル｜リーデレクオーレ－アーリマックス－ロジスカヤ｜リーデレクオーレ－アーリマックス－ホウオウミステリー｜リーデレクオーレ－ナディア－グレイシエーション,9-12-16,0,0,600,-600,0.0,jra,,,,,,
2026-07-04,福島04R,202603020304,福島,三連単,C,ワイド,0,リーデレクオーレ－アーリマックス－ナディア,9-16-12,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島07R,202603020307,福島,本命,C,ワイド,0,フレキシブル,1着:7,1,520,100,420,520.0,jra,,,,,,
2026-07-04,福島07R,202603020307,福島,ワイド,C,ワイド,1,フレキシブル－アールグレイ｜フレキシブル－ピースフルマインド｜アールグレイ－ピースフルマインド,7-9 / 7-14 / 9-14,1,490,300,190,163.3,jra,,,,,,
2026-07-04,福島07R,202603020307,福島,馬連,C,ワイド,0,フレキシブル－アールグレイ｜フレキシブル－ピースフルマインド,7-9,0,0,200,-200,0.0,jra,,,,,,
2026-07-04,福島07R,202603020307,福島,三連複,C,ワイド,0,フレキシブル－アールグレイ－ピースフルマインド｜フレキシブル－アールグレイ－ダイヤモンドパレス｜フレキシブル－アールグレイ－ホウオウライラック｜フレキシブル－アールグレイ－フロンテアムーン｜フレキシブル－ピースフルマインド－ダイヤモンドパレス｜フレキシブル－ピースフルマインド－ホウオウライラック,7-9-14,0,0,600,-600,0.0,jra,,,,,,
2026-07-04,福島07R,202603020307,福島,三連単,C,ワイド,0,フレキシブル－ホウオウライラック－フロンテアムーン,7-9-14,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島08R,202603020308,福島,本命,B,ワイド,0,ゴーゴーパンチ,1着:3,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島08R,202603020308,福島,ワイド,B,ワイド,1,ゴーゴーパンチ－コスモシェルベット｜ゴーゴーパンチ－ヤングアメリカンズ｜ゴーゴーパンチ－ベルチュガダン,3-4 / 3-8 / 4-8,0,0,300,-300,0.0,jra,,,,,,
2026-07-04,福島08R,202603020308,福島,馬連,B,ワイド,0,ゴーゴーパンチ－コスモシェルベット｜ゴーゴーパンチ－ヤングアメリカンズ,3-4,0,0,200,-200,0.0,jra,,,,,,
2026-07-04,福島08R,202603020308,福島,三連複,B,ワイド,0,ゴーゴーパンチ－ヤングアメリカンズ－コスモシェルベット｜ゴーゴーパンチ－ベルチュガダン－コスモシェルベット｜ゴーゴーパンチ－ベルチュガダン－ヤングアメリカンズ｜ベルチュガダン－ヤングアメリカンズ－コスモシェルベット｜ゴーゴーパンチ－ヤングアメリカンズ－ルシャルムール｜ゴーゴーパンチ－ベルチュガダン－ルシャルムール,3-4-8,0,0,600,-600,0.0,jra,,,,,,
2026-07-04,福島08R,202603020308,福島,三連単,B,ワイド,0,ゴーゴーパンチ－コスモシェルベット－エスシーレイジュ,3-4-8,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島09R,202603020309,福島,本命,B,ワイド,0,コスモアチーブ,1着:5,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島09R,202603020309,福島,ワイド,B,ワイド,1,コスモアチーブ－ミッドセンチュリー｜コスモアチーブ－マイネルボス｜コスモアチーブ－トレベルオール,5-7 / 5-6 / 6-7,0,0,300,-300,0.0,jra,,,,,,
2026-07-04,福島09R,202603020309,福島,馬連,B,ワイド,0,コスモアチーブ－ミッドセンチュリー｜コスモアチーブ－マイネルボス,5-7,0,0,200,-200,0.0,jra,,,,,,
2026-07-04,福島09R,202603020309,福島,三連複,B,ワイド,0,コスモアチーブ－ミッドセンチュリー－トレベルオール｜コスモアチーブ－ミッドセンチュリー－マイネルボス｜コスモアチーブ－マイネルボス－トレベルオール｜ミッドセンチュリー－マイネルボス－トレベルオール｜コスモアチーブ－ミッドセンチュリー－アローメタル｜コスモアチーブ－マイネルボス－アローメタル,5-6-7,0,0,600,-600,0.0,jra,,,,,,
2026-07-04,福島09R,202603020309,福島,三連単,B,ワイド,0,コスモアチーブ－マイネルボス－トレベルオール,5-7-6,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島10R,202603020310,福島,本命,B,ワイド,0,ディーズゴールド,1着:4,1,270,100,170,270.0,jra,,,,,,
2026-07-04,福島10R,202603020310,福島,ワイド,B,ワイド,1,ディーズゴールド－レッドベルダンス｜ディーズゴールド－マンダリンボレロ｜レッドベルダンス－マンダリンボレロ,4-10 / 3-4 / 3-10,1,340,300,40,113.3,jra,,,,,,
2026-07-04,福島10R,202603020310,福島,馬連,B,ワイド,1,ディーズゴールド－レッドベルダンス｜ディーズゴールド－マンダリンボレロ,4-10,0,0,200,-200,0.0,jra,,,,,,
2026-07-04,福島10R,202603020310,福島,三連複,B,ワイド,0,ディーズゴールド－レッドベルダンス－マンダリンボレロ｜ディーズゴールド－レッドベルダンス－トゥーザムーン｜ディーズゴールド－レッドベルダンス－ダディーズトリップ｜ディーズゴールド－レッドベルダンス－エリーナストーム｜ディーズゴールド－マンダリンボレロ－トゥーザムーン｜ディーズゴールド－マンダリンボレロ－ダディーズトリップ,3-4-10,0,0,600,-600,0.0,jra,,,,,,
2026-07-04,福島10R,202603020310,福島,三連単,B,ワイド,0,ディーズゴールド－マンダリンボレロ－レッドベルダンス,4-10-3,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島11R,202603020311,福島,本命,B,ワイド,0,イリフィ,1着:9,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島11R,202603020311,福島,ワイド,B,ワイド,1,テセラリアン－イリフィ｜イリフィ－ゲイルライダー｜テセラリアン－ゲイルライダー,8-9 / 3-9 / 3-8,1,210,300,-90,70.0,jra,,,,,,
2026-07-04,福島11R,202603020311,福島,馬連,B,ワイド,0,テセラリアン－イリフィ｜イリフィ－ゲイルライダー,8-9,1,380,200,180,190.0,jra,,,,,,
2026-07-04,福島11R,202603020311,福島,三連複,B,ワイド,0,テセラリアン－イリフィ－ゲイルライダー｜テセラリアン－イリフィ－ラストシャリナ｜イリフィ－ゲイルライダー－ラストシャリナ｜テセラリアン－ゲイルライダー－ラストシャリナ｜テセラリアン－イリフィ－メイショウコバト,3-8-9,1,2220,500,1720,444.0,jra,,,,,,
2026-07-04,福島11R,202603020311,福島,三連単,B,ワイド,0,イリフィ－テセラリアン－ラストシャリナ,9-8-3,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島12R,202603020312,福島,本命,B,ワイド,0,ブラックティンカー,1着:13,0,0,100,-100,0.0,jra,,,,,,
2026-07-04,福島12R,202603020312,福島,ワイド,B,ワイド,1,ブラックティンカー－トワニ｜ブラックティンカー－カガラプンツェル｜トワニ－カガラプンツェル,10-13 / 13-16 / 10-16,0,0,300,-300,0.0,jra,,,,,,
2026-07-04,福島12R,202603020312,福島,馬連,B,ワイド,0,ブラックティンカー－トワニ｜ブラックティンカー－カガラプンツェル,10-13,0,0,200,-200,0.0,jra,,,,,,
2026-07-04,福島12R,202603020312,福島,三連複,B,ワイド,0,ブラックティンカー－トワニ－カガラプンツェル｜ブラックティンカー－トワニ－リラベガ｜ブラックティンカー－トワニ－カシノリアーナ｜ブラックティンカー－カガラプンツェル－カシノリアーナ｜ブラックティンカー－カガラプンツェル－リラベガ｜トワニ－カガラプンツェル－カシノリアーナ,10-13-16,0,0,600,-600,0.0,jra,,,,,,
2026-07-04,福島12R,202603020312,福島,三連単,B,ワイド,0,ブラックティンカー－カシノリアーナ－トワニ,13-10-16,0,0,100,-100,0.0,jra,,,,,,
2026-07-05,函館01R,202602010801,函館,本命,C,ワイド,0,キチロクタワー,1着:4,0,0,100,-100,0.0,jra,,,,,,
2026-07-05,函館01R,202602010801,函館,ワイド,C,ワイド,1,キチロクタワー－チカバリエンテ｜キチロクタワー－ライーリーアース｜チカバリエンテ－ライーリーアース,4-7 / 2-4 / 2-7,1,2080,300,1780,693.3,jra,,,,,,
2026-07-05,函館01R,202602010801,函館,馬連,C,ワイド,1,キチロクタワー－チカバリエンテ｜キチロクタワー－ライーリーアース,4-7,0,0,200,-200,0.0,jra,,,,,,
2026-07-05,函館01R,202602010801,函館,三連複,C,ワイド,0,キチロクタワー－チカバリエンテ－ライーリーアース｜キチロクタワー－チカバリエンテ－コックニー｜キチロクタワー－チカバリエンテ－マナベラ｜キチロクタワー－ライーリーアース－コックニー｜キチロクタワー－チカバリエンテ－クリアストライク,2-4-7,1,4270,500,3770,854.0,jra,,,,,,
2026-07-05,函館01R,202602010801,函館,三連単,C,ワイド,0,キチロクタワー－ライーリーアース－チカバリエンテ,4-7-2,0,0,100,-100,0.0,jra,,,,,,
2026-07-05,函館02R,202602010802,函館,本命,C,ワイド,0,グレイトソン,1着:10,1,180,100,80,180.0,jra,,,,,,
2026-07-05,函館02R,202602010802,函館,ワイド,C,ワイド,1,グレイトソン－カッサンドラ｜グレイトソン－ジェッディンデデン｜グレイトソン－ロードベルファスト,3-10 / 7-10 / 3-7,1,200,300,-100,66.7,jra,,,,,,
2026-07-05,函館02R,202602010802,函館,馬連,C,ワイド,1,グレイトソン－カッサンドラ｜グレイトソン－ジェッディンデデン,3-10,1,460,200,260,230.0,jra,,,,,,
2026-07-05,函館02R,202602010802,函館,三連複,C,ワイド,0,グレイトソン－カッサンドラ－ジェッディンデデン｜グレイトソン－カッサンドラ－ロードベルファスト｜グレイトソン－カッサンドラ－マーマレードスカイ｜グレイトソン－カッサンドラ－ジャストキュート｜グレイトソン－カッサンドラ－カプリースカラー｜グレイトソン－カッサンドラ－ミスマラッカ,3-7-10,1,530,600,-70,88.3,jra,,,,,,
2026-07-05,函館02R,202602010802,函館,三連単,C,ワイド,0,グレイトソン－カッサンドラ－ジェッディンデデン,10-3-7,0,0,100,-100,0.0,jra,,,,,,
2026-07-05,函館03R,202602010803,函館,本命,C,ワイド,0,ゴンフィンガー,1着:11,0,0,100,-100,0.0,jra,,,,,,
2026-07-05,函館03R,202602010803,函館,ワイド,C,ワイド,1,ゴンフィンガー－ジャストグレース｜ゴンフィンガー－レースクイーン｜ジャストグレース－レースクイーン,1-11 / 11-13 / 1-13,0,0,300,-300,0.0,jra,,,,,,
2026-07-05,函館03R,202602010803,函館,馬連,C,ワイド,1,ゴンフィンガー－ジャストグレース｜ゴンフィンガー－レースクイーン,1-11,0,0,200,-200,0.0,jra,,,,,,
2026-07-05,函館03R,202602010803,函館,三連複,C,ワイド,0,ゴンフィンガー－ジャストグレース－レースクイーン｜ゴンフィンガー－ジャストグレース－ニシノモリミチ｜ゴンフィンガー－ジャストグレース－ガーディアンテイル｜ゴンフィンガー－ジャストグレース－クッカユフラ｜ゴンフィンガー－レースクイーン－ニシノモリミチ,1-11-13,0,0,500,-500,0.0,jra,,,,,,
